"092年05月05日 至 110年11月25日 除權除息計算結果表"
"資料日期","股票代號","股票名稱","除權息前收盤價","除權息參考價","權值+息值","權/息","漲停價格","跌停價格","開盤競價基準","減除股利參考價","詳細資料","最近一次申報資料 季別/日期","最近一次申報每股 (單位)淨值","最近一次申報每股 (單位)盈餘",
"104年07月23日","4137","麗豐-KY","233.50","226.50","7.000000","息","249.00","204.00","226.50","226.50","除權息資料","110年第3季","58.20","12.77",
"104年07月23日","4935","茂林-KY","36.25","34.25","2.000000","息","37.65","30.85","34.25","34.25","除權息資料","110年第3季","56.50","7.42",
"104年07月23日","5471","松翰","40.50","37.30","3.200000","息","41.00","33.60","37.30","37.30","除權息資料","110年第3季","23.98","7.03",
"104年07月23日","6257","矽格","25.60","23.48","2.118672","息","25.80","21.15","23.50","23.48","除權息資料","110年第3季","31.91","4.74",
"104年07月23日","6271","同欣電","79.70","73.70","6.000000","息","81.00","66.40","73.70","73.70","除權息資料","110年第3季","124.50","11.39",
"104年07月23日","6412","群電","45.00","42.66","2.332499","息","46.90","38.40","42.65","42.66","除權息資料","110年第3季","26.15","5.26",
"104年07月23日","8011","台通","27.60","26.58","1.019631","息","29.20","23.95","26.60","26.58","除權息資料","110年第3季","19.52","-0.98",
"104年07月23日","8131","福懋科","20.10","18.70","1.400000","息","20.55","16.85","18.70","18.70","除權息資料","110年第3季","26.88","2.56",
"104年07月23日","9802","鈺齊-KY","60.30","57.83","2.469736","息","63.60","52.10","57.80","57.83","除權息資料","110年第3季","47.73","4.29",
"104年07月23日","9905","大華","30.25","28.25","2.000000","息","31.05","25.45","28.25","28.25","除權息資料","110年第3季","24.02","1.72",
"104年07月23日","9908","大台北","23.20","22.20","1.000000","息","24.40","20.00","22.20","22.20","除權息資料","110年第3季","23.64","1.30",
"104年07月24日","1582","信錦","52.50","48.00","4.500000","息","52.80","43.20","48.00","48.00","除權息資料","110年第3季","45.09","1.82",
"104年07月24日","2002","中鋼","23.90","22.90","1.000000","息","25.15","20.65","22.90","22.90","除權息資料","110年第3季","21.98","2.88",
"104年07月24日","2002A","中鋼特","41.50","40.10","1.400000","息","44.10","36.10","40.10","40.10","除權息資料","110年第3季","21.98","2.88",
"104年07月24日","3645","達邁","41.40","39.90","1.500000","息","43.85","35.95","39.90","39.90","除權息資料","110年第3季","21.73","1.91",
"104年07月24日","4106","雃博","41.60","40.60","1.000000","息","44.65","36.55","40.60","40.60","除權息資料","110年第3季","20.56","0.94",
"104年07月24日","9925","新保","40.10","38.20","1.900000","息","42.00","34.40","38.20","38.20","除權息資料","110年第3季","26.57","2.03",
"104年07月27日","1503","士電","38.70","37.20","1.500000","息","40.90","33.50","37.20","37.20","除權息資料","110年第3季","49.57","2.86",
"104年07月27日","1707","葡萄王","223.00","217.70","5.300000","息","239.00","196.00","217.50","217.70","除權息資料","110年第3季","57.64","5.84",
"104年07月27日","1711","永光","22.60","21.04","1.552381","權息","23.10","18.95","21.05","21.04","除權息資料","110年第3季","15.80","0.72",
"104年07月27日","2442","新美齊","7.24","7.04","0.197227","權息","7.74","6.34","7.04","7.04","除權息資料","110年第3季","15.53","1.69",
"104年07月27日","6166","凌華","95.00","85.40","9.596669","權息","93.90","76.90","85.40","85.40","除權息資料","110年第3季","19.76","0.08",
"104年07月27日","9918","欣天然","32.45","31.35","1.100000","息","34.45","28.25","31.35","31.35","除權息資料","110年第3季","16.93","1.29",
"104年07月27日","9939","宏全","51.50","49.30","2.200000","息","54.20","44.40","49.30","49.30","除權息資料","110年第3季","45.36","5.98",
"104年07月28日","1476","儒鴻","430.00","422.00","8.000000","息","464.00","380.00","422.00","422.00","除權息資料","110年第3季","72.37","14.02",
"104年07月28日","1708","東鹼","35.70","32.57","3.128572","權息","35.80","29.35","32.55","32.57","除權息資料","110年第3季","23.02","1.32",
"104年07月28日","1730","花仙子","29.80","28.10","1.700000","息","30.90","25.30","28.10","28.10","除權息資料","110年第3季","26.20","3.32",
"104年07月28日","1810","和成","8.30","8.00","0.300000","息","8.80","7.20","8.00","8.00","除權息資料","110年第3季","19.00","3.03",
"104年07月28日","2108","南帝","25.00","24.14","0.853659","權息","26.55","21.75","24.15","24.14","除權息資料","110年第3季","31.54","13.60",
"104年07月28日","2355","敬鵬","39.00","36.80","2.200000","息","40.45","33.15","36.80","36.80","除權息資料","110年第3季","38.36","0.89",
"104年07月28日","2393","億光","47.25","43.26","3.989338","息","47.55","38.95","43.25","43.26","除權息資料","110年第3季","41.02","3.78",
"104年07月28日","2712","遠雄來","24.70","23.70","1.000000","息","26.05","21.35","23.70","23.70","除權息資料","110年第3季","11.36","-0.15",
"104年07月28日","3037","欣興","15.50","14.99","0.504971","息","16.45","13.50","15.00","14.99","除權息資料","110年第3季","37.51","5.60",
"104年07月28日","3501","維熹","40.50","37.90","2.600000","息","41.65","34.15","37.90","37.90","除權息資料","110年第3季","49.66","2.52",
"104年07月28日","4119","旭富","76.30","73.18","3.111371","息","80.40","65.90","73.20","73.18","除權息資料","110年第3季","35.12","0.79",
"104年07月28日","4306","炎洲","11.20","10.94","0.251200","息","12.00","9.85","10.95","10.94","除權息資料","110年第3季","17.48","1.27",
"104年07月28日","4526","東台","23.30","21.86","1.437255","權息","24.00","19.70","21.85","21.86","除權息資料","110年第3季","19.82","0.58",
"104年07月28日","5871","中租-KY","70.50","65.09","5.403846","權息","71.50","58.60","65.10","65.09","除權息資料","110年第3季","64.60","10.93",
"104年07月28日","6239","力成","52.90","49.90","3.000000","息","54.80","44.95","49.90","49.90","除權息資料","110年第3季","62.53","8.29",
"104年07月28日","8215","明基材","17.10","15.80","1.300000","息","17.35","14.25","15.80","15.80","除權息資料","110年第3季","14.91","2.21",
"104年07月28日","9933","中鼎","49.65","47.41","2.233446","息","52.10","42.70","47.40","47.41","除權息資料","110年第3季","20.62","1.37",
"104年07月29日","1234","黑松","34.35","33.15","1.200000","息","36.45","29.85","33.15","33.15","除權息資料","110年第3季","44.49","1.34",
"104年07月29日","1434","福懋","30.75","29.35","1.400000","息","32.25","26.45","29.35","29.35","除權息資料","110年第3季","38.08","1.06",
"104年07月29日","1440","南紡","13.60","13.29","0.302971","權息","14.60","12.00","13.30","13.29","除權息資料","110年第3季","16.47","1.56",
"104年07月29日","1467","南緯","11.40","10.90","0.500000","息","11.95","9.81","10.90","10.90","除權息資料","110年第3季","12.45","-0.30",
"104年07月29日","1617","榮星","6.57","6.27","0.300000","息","6.89","5.65","6.27","6.27","除權息資料","110年第3季","12.93","1.24",
"104年07月29日","2382","廣達","64.80","60.80","4.000000","息","66.80","54.80","60.80","60.80","除權息資料","110年第3季","38.81","6.32",
"104年07月29日","2402","毅嘉","20.00","17.95","2.047890","息","19.70","16.20","17.95","17.95","除權息資料","110年第3季","18.94","0.57",
"104年07月29日","2511","太子","10.45","9.65","0.800000","息","10.60","8.69","9.65","9.65","除權息資料","110年第3季","15.30","0.72",
"104年07月29日","2545","皇翔","36.90","32.90","4.000000","息","36.15","29.65","32.90","32.90","除權息資料","110年第3季","33.41","3.05",
"104年07月29日","3033","威健","22.00","20.05","1.943796","息","22.05","18.05","20.05","20.05","除權息資料","110年第3季","18.28","3.41",
"104年07月29日","3533","嘉澤","95.00","89.50","5.500000","息","98.40","80.60","89.50","89.50","除權息資料","110年第3季","148.07","23.82",
"104年07月29日","3665","貿聯-KY","144.00","132.44","11.550029","權息","145.50","119.50","132.50","132.44","除權息資料","110年第3季","102.98","11.02",
"104年07月29日","4104","佳醫","42.20","42.06","0.136984","權","46.40","37.90","42.20","42.20","除權息資料","110年第3季","53.33","3.08",
"104年07月29日","4984","科納-KY","31.50","29.10","2.397388","息","32.00","26.20","29.10","29.10","除權息資料","107年第2季","32.55","-1.04",
"104年07月29日","9937","全國","36.65","35.45","1.200000","息","38.95","31.95","35.45","35.45","除權息資料","110年第3季","16.59","1.98",
"104年07月29日","9941","裕融","75.10","70.00","5.096211","息","77.00","63.00","70.00","70.00","除權息資料","110年第3季","43.83","9.43",
"104年07月30日","1304","台聚","11.70","11.30","0.400000","息","12.40","10.20","11.30","11.30","除權息資料","110年第3季","22.37","3.36",
"104年07月30日","1305","華夏","10.45","10.25","0.200000","息","11.25","9.23","10.25","10.25","除權息資料","110年第3季","18.27","3.22",
"104年07月30日","1308","亞聚","16.35","15.28","1.064286","權息","16.80","13.80","15.30","15.28","除權息資料","110年第3季","25.44","3.64",
"104年07月30日","1402","遠東新","31.50","29.70","1.794118","權息","32.65","26.75","29.70","29.70","除權息資料","110年第3季","38.16","1.70",
"104年07月30日","1734","杏輝","28.10","27.30","0.800000","息","30.00","24.60","27.30","27.30","除權息資料","110年第3季","16.29","-0.14",
